ArrayExpress_Species	ArrayExpress_StrainOrLine	Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	Center_Name	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	anonymized_name	collection_date	geographic_location_country_and_or_sea	host_health_state	isolation_source	serovar	specific_host	strain	supplier_name	Consent	LibrarySource
		WGS	BioProject40625	200	PRJEB3215	SAMEA2144958	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333726	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995875	2014-03-08	434	188	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360955	ERS327457	ERP001718	SBVW895-sc-2013-07-18T13:23:19Z-1668790	1668790	2010	Cambodia	Not known	blood	Typhi	Homo sapiens	2010-018118	SBVW895	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2160899	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333727	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995887	2014-03-08	308	137	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360956	ERS327458	ERP001718	SBVW897-sc-2013-07-18T13:23:20Z-1668791	1668791	2010	Cambodia	Not known	blood	Typhi	Homo sapiens	2010-018908	SBVW897	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2154208	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333729	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995911	2014-03-08	293	132	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360958	ERS327460	ERP001718	SBVW899-sc-2013-07-18T13:23:22Z-1668793	1668793	2010	Cambodia	Not known	blood	Typhi	Homo sapiens	01-2010-005821	SBVW899	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2152977	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333730	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995923	2014-03-08	329	147	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360959	ERS327461	ERP001718	SBVW900-sc-2013-07-18T13:23:23Z-1668794	1668794	2010	Cambodia	Not known	blood	Typhi	Homo sapiens	2010-020905	SBVW900	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2155387	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333731	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995840	2014-03-08	294	129	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360960	ERS327463	ERP001718	SBVW902-sc-2013-07-18T13:23:25Z-1668796	1668796	2010	Cambodia	Not known	blood	Typhi	Homo sapiens	2006-024861	SBVW902	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2145931	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333732	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995852	2014-03-08	340	155	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360961	ERS327481	ERP001718	SBVW921-sc-2013-07-18T13:23:42Z-1668814	1668814	2011	Cambodia	Not known	blood	Typhi	Homo sapiens	01-2011-000664	SBVW921	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2159055	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333733	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995864	2014-03-08	389	171	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360962	ERS327489	ERP001718	SBVW929-sc-2013-07-18T13:23:50Z-1668822	1668822	2011	Cambodia	Not known	blood	Typhi	Homo sapiens	2011-024146	SBVW929	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2155798	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333734	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995888	2014-03-08	348	153	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360963	ERS327492	ERP001718	SBVW932-sc-2013-07-18T13:23:53Z-1668825	1668825	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-010535	SBVW932	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2152269	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333735	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995900	2014-03-08	433	191	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360964	ERS327493	ERP001718	SBVW933-sc-2013-07-18T13:23:54Z-1668826	1668826	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-010742	SBVW933	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2160371	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333736	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995912	2014-03-08	939	413	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360965	ERS327494	ERP001718	SBVW935-sc-2013-07-18T13:23:55Z-1668827	1668827	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-009188	SBVW935	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2149147	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333737	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995924	2014-03-08	376	165	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360966	ERS327495	ERP001718	SBVW936-sc-2013-07-18T13:23:56Z-1668828	1668828	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2009-018790	SBVW936	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2143383	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333738	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995841	2014-03-08	631	279	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360967	ERS327496	ERP001718	SBVW937-sc-2013-07-18T13:23:57Z-1668829	1668829	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	01-2012-002891	SBVW937	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2148542	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333739	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995853	2014-03-08	374	163	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360968	ERS327497	ERP001718	SBVW938-sc-2013-07-18T13:23:57Z-1668830	1668830	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2008-020523	SBVW938	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2161296	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333741	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995877	2014-03-08	398	174	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360970	ERS327505	ERP001718	SBVW947-sc-2013-07-18T13:24:05Z-1668838	1668838	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2003-000735	SBVW947	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2156527	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333742	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995901	2014-03-08	381	166	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360971	ERS327507	ERP001718	SBVW949-sc-2013-07-18T13:24:07Z-1668840	1668840	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-011897	SBVW949	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2153073	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333743	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995913	2014-03-08	396	175	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360972	ERS327508	ERP001718	SBVW950-sc-2013-07-18T13:24:08Z-1668841	1668841	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-011885	SBVW950	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2160171	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333744	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995925	2014-03-08	379	166	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360973	ERS327509	ERP001718	SBVW951-sc-2013-07-18T13:24:09Z-1668842	1668842	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-011284	SBVW951	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2154750	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333746	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995854	2014-03-08	405	177	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360975	ERS327511	ERP001718	SBVW953-sc-2013-07-18T13:24:11Z-1668844	1668844	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	01-2012-003910	SBVW953	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2149061	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333747	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995866	2014-03-08	382	169	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360976	ERS327512	ERP001718	SBVW954-sc-2013-07-18T13:24:12Z-1668845	1668845	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-004687	SBVW954	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2147418	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333748	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995878	2014-03-08	442	195	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360977	ERS327513	ERP001718	SBVW955-sc-2013-07-18T13:24:13Z-1668846	1668846	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-016786	SBVW955	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2154549	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333749	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995890	2014-03-08	353	156	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360978	ERS327514	ERP001718	SBVW956-sc-2013-07-18T13:24:14Z-1668847	1668847	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	01-2010-001056	SBVW956	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2151542	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333750	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995914	2014-03-08	367	163	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360979	ERS327519	ERP001718	SBVW961-sc-2013-07-18T13:24:18Z-1668852	1668852	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-010759	SBVW961	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2160721	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333751	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995855	2014-03-08	368	162	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360980	ERS327523	ERP001718	SBVW966-sc-2013-07-18T13:24:23Z-1668856	1668856	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-000742	SBVW966	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2159940	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333752	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995867	2014-03-08	479	209	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360981	ERS327524	ERP001718	SBVW968-sc-2013-07-18T13:24:24Z-1668857	1668857	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-010559	SBVW968	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2155193	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333753	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995879	2014-03-08	423	188	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360982	ERS327525	ERP001718	SBVW969-sc-2013-07-18T13:24:24Z-1668858	1668858	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	01-2012-002876	SBVW969	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2153846	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333754	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995891	2014-03-08	411	181	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360983	ERS327526	ERP001718	SBVW970-sc-2013-07-18T13:24:25Z-1668859	1668859	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2009-012656	SBVW970	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2153325	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333755	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995927	2014-03-08	357	159	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360984	ERS327530	ERP001718	SBVW974-sc-2013-07-18T13:24:29Z-1668864	1668864	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2010-019292	SBVW974	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2146843	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333756	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995844	2014-03-08	311	134	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360985	ERS327532	ERP001718	SBVW976-sc-2013-07-18T13:24:31Z-1668866	1668866	2012	Cambodia	Not known	not known	Typhi	Homo sapiens	01-2010-005164	SBVW976	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2155801	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333757	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995856	2014-03-08	324	143	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360986	ERS327533	ERP001718	SBVW977-sc-2013-07-18T13:24:32Z-1668867	1668867	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-012029	SBVW977	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2153676	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333758	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995868	2014-03-08	314	137	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360987	ERS327534	ERP001718	SBVW978-sc-2013-07-18T13:24:34Z-1668868	1668868	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-011846	SBVW978	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2144171	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333759	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995880	2014-03-08	333	148	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360988	ERS327535	ERP001718	SBVW979-sc-2013-07-18T13:24:35Z-1668869	1668869	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-012131	SBVW979	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2155753	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333761	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995845	2014-03-08	311	137	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360990	ERS327543	ERP001718	SBVW987-sc-2013-07-18T13:24:43Z-1668877	1668877	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2004-006350	SBVW987	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2148418	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333762	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995857	2014-03-08	398	180	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360991	ERS327544	ERP001718	SBVW988-sc-2013-07-18T13:24:44Z-1668878	1668878	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2002-213689	SBVW988	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2163496	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333763	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995869	2014-03-08	350	156	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360992	ERS327545	ERP001718	SBVW989-sc-2013-07-18T13:24:45Z-1668879	1668879	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2002-215815	SBVW989	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2157321	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333764	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995881	2014-03-08	365	165	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360993	ERS327546	ERP001718	SBVW990-sc-2013-07-18T13:24:46Z-1668880	1668880	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	01-2011-005568	SBVW990	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2160624	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333765	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995893	2014-03-08	310	136	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360994	ERS327547	ERP001718	SBVW991-sc-2013-07-18T13:24:47Z-1668881	1668881	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	01-2011-004759	SBVW991	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2149292	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333766	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995905	2014-03-08	337	151	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360995	ERS327548	ERP001718	SBVW992-sc-2013-07-18T13:24:47Z-1668882	1668882	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-014737	SBVW992	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2146149	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333767	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995917	2014-03-08	319	146	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360996	ERS327549	ERP001718	SBVW993-sc-2013-07-18T13:24:48Z-1668883	1668883	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-015146	SBVW993	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2157136	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333768	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995846	2014-03-08	302	132	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360997	ERS327553	ERP001718	SBVW997-sc-2013-07-18T13:24:53Z-1668887	1668887	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-019308	SBVW997	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2150470	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333769	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995858	2014-03-08	372	163	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360998	ERS327554	ERP001718	SBVW998-sc-2013-07-18T13:24:53Z-1668888	1668888	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-020127	SBVW998	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2144545	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333770	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995870	2014-03-08	353	155	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR360999	ERS327555	ERP001718	SBVW999-sc-2013-07-18T13:24:55Z-1668889	1668889	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2011-008969	SBVW999	public	GENOMIC
		WGS	BioProject40625	200	PRJEB3215	SAMEA2161397	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-10-28	2018-03-09	ERX333771	207	Illumina HiSeq 2000	PAIRED	RANDOM	7995882	2014-03-08	311	136	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-03-14	ERR361000	ERS327556	ERP001718	SBVW1000-sc-2013-07-18T13:24:55Z-1668890	1668890	2012	Cambodia	Not known	blood	Typhi	Homo sapiens	2012-022646	SBVW1000	public	GENOMIC
		WGS	ASM694v1	200	PRJEB2770	SAMEA1687856	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-02-04	2018-03-09	ERX386710	250	Illumina HiSeq 2000	PAIRED	RANDOM	5899951	2014-02-04	730	397	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-02-10	ERR420417	ERS168217	ERP001028	BCR_62-sc-2012-09-05T11:05:56Z-1476179	1476179	2009	India	Not known	blood	Typhi	Homo sapiens	BCR62		public	GENOMIC
		WGS	ASM694v1	200	PRJEB2770	SAMEA1687827	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-02-04	2018-03-09	ERX386717	250	Illumina HiSeq 2000	PAIRED	RANDOM	5899958	2014-02-04	694	378	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-02-10	ERR420424	ERS168224	ERP001028	BCR_175-sc-2012-09-05T11:10:49Z-1476186	1476186	2011	India	Not known	blood	Typhi	Homo sapiens	BCR175		public	GENOMIC
		WGS	ASM694v1	200	PRJEB2770	SAMEA1687872	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-02-04	2018-03-09	ERX386719	250	Illumina HiSeq 2000	PAIRED	RANDOM	5899960	2014-02-04	707	386	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-02-10	ERR420426	ERS168228	ERP001028	BCR_191-sc-2012-09-05T11:15:45Z-1476188	1476188	2011	India	Not known	blood	Typhi	Homo sapiens	BCR191		public	GENOMIC
		WGS	ASM694v1	200	PRJEB2770	SAMEA1687861	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-02-04	2018-03-09	ERX386720	250	Illumina HiSeq 2000	PAIRED	RANDOM	5899961	2014-02-04	880	480	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-02-10	ERR420427	ERS168229	ERP001028	BCR_211-sc-2012-09-05T11:15:45Z-1476189	1476189	2011	India	Not known	blood	Typhi	Homo sapiens	BCR211		public	GENOMIC
		WGS	ASM694v1	200	PRJEB2770	SAMEA1687845	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2013-02-04	2018-03-09	ERX386727	250	Illumina HiSeq 2000	PAIRED	RANDOM	5899968	2014-02-04	595	323	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-02-10	ERR420434	ERS168236	ERP001028	SP80-sc-2012-09-05T11:20:45Z-1476196	1476196	2011	India	Not known	blood	Typhi	Homo sapiens	SP80		public	GENOMIC
		WGS	ASM9252v1	200	PRJEB5281	SAMEA2494293	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2014-08-27	2018-03-09	ERX544920	237	Illumina HiSeq 2000	PAIRED	RANDOM	10415473	2014-08-28	438	318	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-08-28	ERR586912	ERS447359	ERP004678	ST183__D1_-sc-1931409	1931409	2013			blood	Typhi	Homo sapiens	TY_183	ST183_D1	public	GENOMIC
		WGS	ASM9252v1	200	PRJEB5281	SAMEA2494295	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2014-08-27	2018-03-09	ERX544922	237	Illumina HiSeq 2000	PAIRED	RANDOM	10415497	2014-08-28	462	333	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-08-28	ERR586914	ERS447361	ERP004678	ST190__D1_-sc-1931411	1931411	2013			blood	Typhi	Homo sapiens	TY_190	ST190_D1	public	GENOMIC
		WGS	ASM9252v1	200	PRJEB5281	SAMEA2494296	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2014-08-27	2018-03-09	ERX544923	237	Illumina HiSeq 2000	PAIRED	RANDOM	10415509	2014-08-28	450	325	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-08-28	ERR586915	ERS447362	ERP004678	NEN_2512-sc-1931412	1931412	2013			blood	Typhi	Homo sapiens	NEN_2512	NEN_2512	public	GENOMIC
		WGS	ASM9252v1	200	PRJEB5281	SAMEA2494298	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2014-08-27	2018-03-09	ERX544925	237	Illumina HiSeq 2000	PAIRED	RANDOM	10415438	2014-08-29	464	336	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-08-28	ERR586917	ERS447364	ERP004678	NP_510-sc-1931414	1931414	2013			blood	Typhi	Homo sapiens	OTHERS_510	NP_510	public	GENOMIC
		WGS	ASM9252v1	200	PRJEB5281	SAMEA2494299	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2014-08-27	2018-03-09	ERX544926	237	Illumina HiSeq 2000	PAIRED	RANDOM	10415450	2014-08-29	440	319	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-08-28	ERR586918	ERS447365	ERP004678	NP_514-sc-1931415	1931415	2013			blood	Typhi	Homo sapiens	OTHERS_514	NP_514	public	GENOMIC
		WGS	ASM9252v1	200	PRJEB5281	SAMEA2494300	SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2014-08-27	2018-03-09	ERX544927	237	Illumina HiSeq 2000	PAIRED	RANDOM	10415462	2014-08-29	458	332	Salmonella enterica subsp. enterica serovar Typhi	ILLUMINA	2014-08-28	ERR586919	ERS447366	ERP004678	NP_515-sc-1931416	1931416	2013			blood	Typhi	Homo sapiens	OTHERS_515	NP_515	public	GENOMIC
