ArrayExpress_Species	Assay_Type	AssemblyName	AvgSpotLen	BioProject	BioSample	BioSampleModel	Center_Name	DATASTORE_filetype	DATASTORE_provider	ENA_FIRST_PUBLIC	ENA_LAST_UPDATE	Experiment	InsertSize	Instrument	LibraryLayout	LibrarySelection	Library_Name	LoadDate	MBases	MBytes	Organism	Platform	ReleaseDate	Run	SRA_Sample	SRA_Study	Sample_Name	collected_by	collection_date	geo_loc_name	isolate_name_alias	isolation_source	lat_lon	serovar	strain	sub_species	Consent	LibrarySource
	WGS		200	PRJNA248792	SAMN06248393	Pathogen.cl	PHE	contigsminhash_sigrealignref_statssrawgmlst_sig	ncbi			SRX2510000	0	Illumina HiSeq 2500	PAIRED	RANDOM	203637	2017-01-21	372	168	Salmonella enterica subsp. enterica	ILLUMINA	2017-01-22	SRR5194329	SRS1933961	SRP042645	203637.biosample	PHE	Jan-2016	United Kingdom: United Kingdom	203637	Human	Missing	Salmonella Paratyphi A	203637	enterica	public	GENOMIC
	WGS		197	PRJNA248792	SAMN06278285	Pathogen.cl	PHE	contigsminhash_sigrealignref_statssraunknown_contigswgmlst_sig	ncbi			SRX2525930	0	Illumina HiSeq 2500	PAIRED	RANDOM	285656	2017-01-29	237	107	Salmonella enterica subsp. enterica	ILLUMINA	2017-01-30	SRR5215719	SRS1946796	SRP042645	285656.biosample	PHE	Aug-2016	United Kingdom: United Kingdom	285656	Human	Missing	Salmonella Paratyphi A	285656	enterica	public	GENOMIC
	WGS		200	PRJNA248792	SAMN06278615	Pathogen.cl	PHE	contigsminhash_sigrealignref_statssraunknown_contigswgmlst_sig	ncbi			SRX2526422	0	Illumina HiSeq 2500	PAIRED	RANDOM	173762	2017-01-29	321	148	Salmonella enterica subsp. enterica	ILLUMINA	2017-01-30	SRR5216211	SRS1947283	SRP042645	173762.biosample	PHE	2015-10	United Kingdom: United Kingdom	173762	Human	Missing	Salmonella Paratyphi A	173762	enterica	public	GENOMIC
	WGS	GCA_000026565.1	152	PRJEB2341	SAMEA1316331		SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2012-05-01	2018-03-09	ERX096089	228	Illumina Genome Analyzer II	PAIRED	RANDOM	2127998	2014-09-24	196	80	Salmonella enterica subsp. enterica serovar Paratyphi A	ILLUMINA	2012-05-18	ERR119817	ERS131952	ERP000414	TY072-sc-2012-04-26T11:57:40Z-1011245		2008			blood		Typhi	TY072		public	GENOMIC
	WGS	GCA_000026565.1	152	PRJEB2341	SAMEA1316318		SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2012-05-01	2018-03-09	ERX096090	228	Illumina Genome Analyzer II	PAIRED	RANDOM	2127999	2014-09-24	190	76	Salmonella enterica subsp. enterica serovar Paratyphi A	ILLUMINA	2012-05-18	ERR119818	ERS131953	ERP000414	TY075-sc-2012-04-26T11:57:41Z-1011246		2008			blood		Typhi	TY075		public	GENOMIC
	WGS	GCA_000026565.1	152	PRJEB2341	SAMEA1316233		SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2012-05-01	2018-03-09	ERX096091	228	Illumina Genome Analyzer II	PAIRED	RANDOM	2128000	2014-09-24	143	58	Salmonella enterica subsp. enterica serovar Paratyphi A	ILLUMINA	2012-05-18	ERR119819	ERS131954	ERP000414	TY103-sc-2012-04-26T11:57:42Z-1011247		2009			blood		Typhi	TY103		public	GENOMIC
	WGS	GCA_000026565.1	152	PRJEB2341	SAMEA1316223		SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2012-05-01	2018-03-09	ERX096092	228	Illumina Genome Analyzer II	PAIRED	RANDOM	2128001	2014-09-24	146	60	Salmonella enterica subsp. enterica serovar Paratyphi A	ILLUMINA	2012-05-18	ERR119820	ERS131955	ERP000414	TY090-sc-2012-04-26T11:57:43Z-1011248		2009			blood		Typhi	TY090		public	GENOMIC
	WGS	GCA_000026565.1	152	PRJEB2341	SAMEA1316272		SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2012-05-01	2018-03-09	ERX096093	228	Illumina Genome Analyzer II	PAIRED	RANDOM	2128002	2014-09-24	215	86	Salmonella enterica subsp. enterica serovar Paratyphi A	ILLUMINA	2012-05-18	ERR119821	ERS131956	ERP000414	TY098-sc-2012-04-26T11:57:44Z-1011249		2009			blood		Typhi	TY098		public	GENOMIC
	WGS	GCA_000026565.1	152	PRJEB2341	SAMEA1316273		SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2012-05-01	2018-03-09	ERX096094	228	Illumina Genome Analyzer II	PAIRED	RANDOM	2128003	2014-09-24	124	50	Salmonella enterica subsp. enterica serovar Paratyphi A	ILLUMINA	2012-05-18	ERR119822	ERS131957	ERP000414	TY101-sc-2012-04-26T11:57:45Z-1011250		2009			blood		Typhi	TY101		public	GENOMIC
	WGS	GCA_000026565.1	152	PRJEB2341	SAMEA1316257		SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2012-05-01	2018-03-09	ERX096095	228	Illumina Genome Analyzer II	PAIRED	RANDOM	2128004	2014-09-24	165	68	Salmonella enterica subsp. enterica serovar Paratyphi A	ILLUMINA	2012-05-18	ERR119823	ERS131958	ERP000414	TY104-sc-2012-04-26T11:57:45Z-1011251		2009			blood		Typhi	TY104		public	GENOMIC
	WGS	GCA_000026565.1	152	PRJEB2341	SAMEA1316311		SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2012-05-01	2018-03-09	ERX096096	228	Illumina Genome Analyzer II	PAIRED	RANDOM	2128005	2014-09-24	147	59	Salmonella enterica subsp. enterica serovar Paratyphi A	ILLUMINA	2012-05-18	ERR119824	ERS131959	ERP000414	TY112-sc-2012-04-26T11:57:46Z-1011252		2009			blood		Typhi	TY112		public	GENOMIC
	WGS	GCA_000026565.1	152	PRJEB2341	SAMEA1316335		SC	minhash_sigrealignref_statssrawgmlst_sig	ncbi	2012-05-01	2018-03-09	ERX096097	228	Illumina Genome Analyzer II	PAIRED	RANDOM	2128006	2014-09-24	169	68	Salmonella enterica subsp. enterica serovar Paratyphi A	ILLUMINA	2012-05-18	ERR119825	ERS131960	ERP000414	TY122-sc-2012-04-26T11:57:47Z-1011253		2009			blood		Typhi	TY122		public	GENOMIC
